VGG16_FPR(X),VGG16_TPR(Y),EffNetB0_FPR(X),EffNetB0_TPR(Y),SwinT_FPR(X),SwinT_TPR(Y)
0.2224448897795591,0.6344625602005027,0.2224448897795591,0.5952548565822035,0.2224448897795591,0.8338580887930588
0.22444889779559116,0.6370173609731756,0.22444889779559116,0.603877147761106,0.22444889779559116,0.8352951946859083
0.22645290581162322,0.6395721617458485,0.22645290581162322,0.6084794111139217,0.22645290581162322,0.8367323005787578
0.2284569138276553,0.6421269625185213,0.2284569138276553,0.6123117979280994,0.2284569138276553,0.8381694064716074
0.23046092184368736,0.6446817632911942,0.23046092184368736,0.6161441847422772,0.23046092184368736,0.8396065123644569
0.23246492985971942,0.6472365640638671,0.23246492985971942,0.6199765715564549,0.23246492985971942,0.8410436182573064
0.2344689378757515,0.64979136483654,0.2344689378757515,0.6238089583706327,0.2344689378757515,0.8481167502237962
0.23647294589178355,0.6523461656092129,0.23647294589178355,0.6276413451848104,0.23647294589178355,0.8711110711088625
0.23847695390781562,0.6549009663818858,0.23847695390781562,0.6314737319989882,0.23847695390781562,0.8941053919939289
0.24048096192384769,0.6574557671545587,0.24048096192384769,0.6338151737874074,0.24048096192384769,0.8951670377474551
0.24248496993987975,0.6600105679272315,0.24248496993987975,0.6361145056216374,0.24248496993987975,0.8956092213953505
0.2444889779559118,0.6625653686999043,0.2444889779559118,0.6384138374558674,0.2444889779559118,0.896051405043246
0.24649298597194386,0.6651201694725772,0.24649298597194386,0.6407131692900975,0.24649298597194386,0.8964935886911415
0.24849699398797592,0.6676749702452501,0.24849699398797592,0.6430125011243275,0.24849699398797592,0.8969357723390369
0.250501002004008,0.670229771017923,0.250501002004008,0.6453118329585575,0.250501002004008,0.8973779559869324
0.25250501002004005,0.6727845717905958,0.25250501002004005,0.6476111647927876,0.25250501002004005,0.8978201396348279
0.2545090180360721,0.6753393725632687,0.2545090180360721,0.6499104966270175,0.2545090180360721,0.8982623232827233
0.2565130260521042,0.6778941733359416,0.2565130260521042,0.6522098284612475,0.2565130260521042,0.8987045069306188
0.25851703406813625,0.6804489741086145,0.25851703406813625,0.6545091602954776,0.25851703406813625,0.8991466905785142
0.2605210420841683,0.6830037748812874,0.2605210420841683,0.6568084921297076,0.2605210420841683,0.8995888742264097
0.2625250501002004,0.6844746513628561,0.2625250501002004,0.6582517147602892,0.2625250501002004,0.9000310578743052
