FPR(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.34068136272545085,0.9007572084887823,0.763158,0.9360721310102132
0.3426853707414829,0.9009554286874251,0.763158,0.9365319839121559
0.344689378757515,0.9011536488860677,0.763158,0.9369918368140986
0.34669338677354705,0.9013518690847105,0.763158,0.9374516897160412
0.3486973947895791,0.9015500892833533,0.763158,0.9379115426179839
0.3507014028056112,0.901748309481996,0.763158,0.9383713955199265
0.35270541082164325,0.9019465296806388,0.763158,0.9388312484218693
0.3547094188376753,0.9021447498792816,0.763158,0.9392911013238119
0.3567134268537074,0.9023429700779244,0.763158,0.9397509542257546
0.35871743486973945,0.9025411902765671,0.763158,0.9402108071276972
0.3607214428857715,0.9027394104752099,0.763158,0.94067066002964
0.3627254509018036,0.9029376306738527,0.7651111951017795,0.9411305129315826
0.36472945891783565,0.9031358508724954,0.7766083555443127,0.9415903658335253
0.3667334669338677,0.9033340710711382,0.788105515986846,0.9420502187354679
0.3687374749498998,0.903532291269781,0.7917246651831943,0.9425100716374106
0.37074148296593185,0.9037305114684236,0.7942794174150408,0.9429699245393532
0.3727454909819639,0.9039287316670664,0.7968341696468872,0.943429777441296
0.374749498997996,0.9041269518657092,0.7993889218787338,0.9438896303432386
0.37675350701402804,0.9043251720643519,0.8019436741105803,0.9443494832451813
0.3787575150300601,0.9045233922629947,0.8044984263424269,0.944809336147124
0.3807615230460922,0.9047216124616375,0.8070531785742734,0.9452691890490666
0.38276553106212424,0.9049198326602803,0.8096079308061199,0.9457290419510094
0.38476953907815625,0.905118052858923,0.8121626830379663,0.946188894852952
0.3867735470941883,0.9053162730575658,0.8147174352698129,0.9466487477548946
0.3887775551102204,0.9055144932562086,0.8172721875016594,0.9471086006568373
0.39078156312625245,0.9057127134548513,0.819826939733506,0.9476464178957049
0.3927855711422845,0.9059109336534941,0.8223816919653525,0.9482851258242241
0.3947895791583166,0.9061091538521369,0.824936444197199,0.9489238337527433
0.39679358717434865,0.9063073740507795,0.8274911964290456,0.9495625416812624
0.3987975951903807,0.9065055942494223,0.830045948660892,0.9502012496097816
0.4008016032064128,0.9067038144480651,0.8326007008927385,0.9508399575383008
0.40280561122244485,0.9069020346467078,0.8351554531245851,0.9514786654668199
0.4048096192384769,0.9071002548453506,0.8377102053564316,0.9521173733953392
0.406813627254509,0.9072984750439934,0.8402649575882781,0.9527560813238584
0.40881763527054105,0.9074966952426361,0.8431771370379739,0.9533947892523775
0.4108216432865731,0.9076949154412789,0.8470095238521516,0.9540334971808967
0.4128256513026052,0.9078931356399217,0.8508419106663293,0.9546722051094159
0.41482965931863724,0.9080913558385645,0.854674297480507,0.955310913037935
0.4168336673346693,0.9082895760372072,0.8585066842946848,0.9559496209664542
0.4188376753507014,0.90848779623585,0.8623390711088625,0.9565883288949734
0.42084168336673344,0.9086860164344928,0.8661714579230403,0.9572270368234925
0.4228456913827655,0.9088842366331354,0.8688958378934384,0.9578657447520117
0.4248496993987976,0.9090824568317782,0.8700455163419282,0.9585044526805309
0.42685370741482964,0.909280677030421,0.871195194790418,0.9591431606090501
0.4288577154308617,0.9094788972290637,0.8723448732389077,0.9597818685375693
0.4308617234468938,0.9096771174277065,0.8734945516873975,0.9604205764660885
0.43286573146292584,0.9098753376263493,0.8746442301358873,0.9610592843946076
0.4348697394789579,0.910073557824992,0.8757939085843771,0.9616979923231268
0.4368737474949899,0.9102717780236348,0.8769435870328669,0.962336700251646
0.438877755511022,0.9104699982222776,0.8780932654813567,0.9629754081801651
0.44088176352705405,0.9106682184209203,0.8792429439298465,0.9636141161086843
0.4428857715430861,0.9108664386195631,0.8803926223783363,0.9642528240372035
0.4448897795591182,0.9110646588182059,0.8815423008268262,0.9648915319657226
0.44689378757515025,0.9112628790168487,0.882691979275316,0.9655302398942418
0.4488977955911823,0.9114610992154913,0.8838416577238057,0.966168947822761
0.4509018036072144,0.9116593194141341,0.8849913361722955,0.9668076557512801
0.45290581162324645,0.9118575396127769,0.8861410146207853,0.9674463636797994
0.4549098196392785,0.9120557598114196,0.8872906930692751,0.9680850716083186
0.4569138276553106,0.9122539800100624,0.8884403715177649,0.9687237795368377
0.45891783567134264,0.9124522002087052,0.8895900499662547,0.9693624874653569
0.4609218436873747,0.9126504204073479,0.8907397284147445,0.9700011953938761
0.4629258517034068,0.9128486406059907,0.8918894068632343,0.9706399033223952
0.46492985971943884,0.9130468608046335,0.8930390853117242,0.9712786112509144
0.4669338677354709,0.9132450810032762,0.894188763760214,0.9719173191794336
0.468937875751503,0.913443301201919,0.8953384422087037,0.9725560271079527
0.47094188376753504,0.9136415214005618,0.8964881206571935,0.9731947350364719
0.4729458917835671,0.9138397415992046,0.8976377991056833,0.973684
0.4749498997995992,0.9140379617978472,0.8987874775541731,0.973684
0.47695390781563124,0.91423618199649,0.8999371560026629,0.973684
