Recall(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.13026052104208416,0.372093,0.3221898383143574,1.0
0.13226452905811623,0.372093,0.32155222044227055,1.0
0.1342685370741483,0.372093,0.3209146025701837,1.0
0.13627254509018036,0.372093,0.32027698469809696,1.0
0.13827655310621242,0.372093,0.31963936682601013,1.0
0.1402805611222445,0.372093,0.3190017489539233,1.0
0.14228456913827653,0.372093,0.31836413108183653,1.0
0.1442885771543086,0.372093,0.318182,0.9933193066132266
0.14629258517034066,0.372093,0.318182,0.9839672692050769
0.14829659318637273,0.372093,0.318182,0.9746152317969273
0.1503006012024048,0.372093,0.318182,0.9652631943887777
0.15230460921843686,0.372093,0.318182,0.955911156980628
0.15430861723446893,0.372093,0.318182,0.9465591195724784
0.156312625250501,0.372093,0.318182,0.9372070821643288
0.15831663326653306,0.372093,0.318182,0.9278550447561791
0.16032064128256512,0.372093,0.318182,0.9185030073480295
0.1623246492985972,0.372093,0.318182,0.9091509699398799
0.16432865731462926,0.372093,0.318182,0.8997989325317302
0.16633266533066132,0.372093,0.318182,0.8904468951235806
0.16833667334669336,0.372093,0.318182,0.881094857715431
0.17034068136272543,0.372093,0.318182,0.8717428203072813
0.1723446893787575,0.372093,0.318182,0.8623907828991317
0.17434869739478956,0.372093,0.318182,0.853038745490982
0.17635270541082163,0.372093,0.318182,0.8436867080828324
0.1783567134268537,0.372093,0.318182,0.8343346706746828
0.18036072144288576,0.372093,0.318182,0.8249826332665331
0.18236472945891782,0.372093,0.318182,0.8156305958583835
0.1843687374749499,0.372093,0.318182,0.8062785584502339
0.18637274549098196,0.372093,0.318182,0.7969265210420842
0.18837675350701402,0.372093,0.318182,0.7875744836339346
0.1903807615230461,0.372093,0.318182,0.778222446225785
0.19238476953907813,0.372093,0.318182,0.777778
0.1943887775551102,0.372093,0.318182,0.777778
0.19639278557114226,0.372093,0.318182,0.777778
0.19839679358717432,0.372093,0.318182,0.777778
0.2004008016032064,0.372093,0.318182,0.777778
0.20240480961923846,0.372093,0.318182,0.777778
0.20440881763527052,0.372093,0.318182,0.777778
0.2064128256513026,0.372093,0.318182,0.777778
0.20841683366733466,0.372093,0.318182,0.777778
0.21042084168336672,0.372093,0.318182,0.777778
0.2124248496993988,0.372093,0.318182,0.777778
0.21442885771543085,0.372093,0.318182,0.777778
0.21643286573146292,0.372093,0.318182,0.777778
0.21843687374749496,0.372093,0.318182,0.777778
0.22044088176352702,0.372093,0.318182,0.777778
0.2224448897795591,0.372093,0.318182,0.777778
0.22444889779559116,0.372093,0.318182,0.777778
0.22645290581162322,0.372093,0.318182,0.777778
0.2284569138276553,0.372093,0.318182,0.777778
0.23046092184368736,0.372093,0.318182,0.777778
0.23246492985971942,0.372093,0.318182,0.777778
0.2344689378757515,0.372093,0.318182,0.777778
0.23647294589178355,0.372093,0.318182,0.777778
0.23847695390781562,0.372093,0.318182,0.777778
0.24048096192384769,0.372093,0.318182,0.777778
0.24248496993987975,0.372093,0.318182,0.777778
0.2444889779559118,0.372093,0.318182,0.777778
0.24649298597194386,0.372093,0.318182,0.777778
0.24849699398797592,0.372093,0.318182,0.777778
0.250501002004008,0.372093,0.318182,0.777778
0.25250501002004005,0.372093,0.318182,0.777778
0.2545090180360721,0.372093,0.318182,0.777778
0.2565130260521042,0.372093,0.318182,0.777778
0.25851703406813625,0.372093,0.318182,0.777778
0.2605210420841683,0.372093,0.318182,0.777778
0.2625250501002004,0.372093,0.318182,0.777778
0.26452905811623245,0.372093,0.318182,0.777778
0.2665330661322645,0.372093,0.318182,0.777778
0.2685370741482966,0.372093,0.318182,0.777778
0.27054108216432865,0.372093,0.318182,0.777778
0.2725450901803607,0.372093,0.318182,0.777778
0.2745490981963928,0.372093,0.318182,0.777778
0.27655310621242485,0.372093,0.318182,0.777778
0.2785571142284569,0.372093,0.318182,0.777778
0.280561122244489,0.372093,0.318182,0.777778
0.282565130260521,0.372093,0.318182,0.777778
0.28456913827655306,0.372093,0.318182,0.777778
0.2865731462925851,0.372093,0.318182,0.777778
0.2885771543086172,0.372093,0.318182,0.777778
0.29058116232464926,0.372093,0.318182,0.777778
0.2925851703406813,0.372093,0.318182,0.777778
0.2945891783567134,0.372093,0.318182,0.777778
0.29659318637274545,0.372093,0.318182,0.777778
0.2985971943887775,0.372093,0.318182,0.777778
0.3006012024048096,0.372093,0.318182,0.777778
0.30260521042084165,0.372093,0.318182,0.777778
0.3046092184368737,0.372093,0.318182,0.777778
0.3066132264529058,0.372093,0.318182,0.777778
0.30861723446893785,0.372093,0.318182,0.777778
0.3106212424849699,0.372093,0.318182,0.777778
0.312625250501002,0.372093,0.318182,0.777778
0.31462925851703405,0.372093,0.318182,0.777778
0.3166332665330661,0.372093,0.318182,0.777778
0.3186372745490982,0.372093,0.318182,0.777778
0.32064128256513025,0.372093,0.318182,0.777778
0.3226452905811623,0.372093,0.318182,0.777778
